time,HipCenter,HipCenterCoordinates.x,HipCenterCoordinates.y,HipCenterCoordinates.z,Spine,SpineCoordinates.x,SpineCoordinates.y,SpineCoordinates.z,ShoulderCenter,ShoulderLeftCoordinates.x,ShoulderLeftCoordinates.y,ShoulderLeftCoordinates.zHead,HeadCoordinates.x,HeadCoordinates.y,HeadCoordinates.z,ShoulderLeft,ShoulderLeftCoordinates.x,ShoulderLeftCoordinates.y,ShoulderLeftCoordinates.z,ElbowLeft,ElbowLeftCoordinates.x,ElbowLeftCoordinates.y,ElbowLeftCoordinates.z,WristLeft,WristLeftCoordinates.x,WristLeftCoordinates.y,WristLeftCoordinates.z,HandLeft,HandLeftCoordinates.x,HandLeftCoordinates.y,HandLeftCoordinates.z,ShoulderRight,ShoulderRightCoordinates.x,ShoulderRightCoordinates.y,ShoulderRightCoordinates.z,ElbowRight,ElbowRightCoordinates.x,ShoulderRightCoordinates.y,ShoulderRightCoordinates.z,WristRight,WristRightCoordinates.x,WristRightCoordinates.y,WristRightCoordinates.z,HandRight,WristRightCoordinates.x,WristRightCoordinates.y,WristRightCoordinates.z,HipLeft,HipLeftCoordinates.x,HipLeftCoordinates.y,HipLeftCoordinates.z,KneeLeft,KneeLeftCoordinates.x,KneeLeftCoordinates.y,KneeLeftCoordinates.z,AnkleLeft,AnkleLeftCoordinates.x,AnkleLeftCoordinates.y,AnkleLeftCoordinates.z,FootLeft,FootLeftCoordinates.x,FootLeftCoordinates.y,FootLeftCoordinates.z,HipRight,HipRightCoordinates.x,HipRightCoordinates.y,HipRightCoordinates.z,KneeRight,KneeRightCoordinates.x,KneeRightCoordinates.y,KneeRightCoordinates.z,AnkleRight,AnkleRightCoordinates.x,AnkleRightCoordinates.y,AnkleRightCoordinates.z,FootRight,FootRightCoordinates.x,FootRightCoordinates.y,FootRightCoordinates.z
10.188,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.195,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.202,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.211,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.218,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.225,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.233,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.241,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.248,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.255,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.263,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.270,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.277,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.284,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.291,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.298,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.306,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.313,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.320,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.327,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.335,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.342,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.349,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.356,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.363,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.370,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.379,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.386,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.393,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.400,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.410,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.417,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.424,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.431,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.439,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.446,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.453,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.460,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.467,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.475,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.482,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.491,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
10.498,0,-0.115,0.978,1.163,1,-0.112,1.010,1.157,2,-0.273,1.148,1.183,3,-0.137,1.296,1.035,4,-0.273,1.148,1.183,5,-0.323,0.993,1.201,6,-0.249,0.785,1.095,7,-0.227,0.713,1.051,8,0.031,1.113,1.092,9,0.077,1.113,1.092,10,-0.008,0.894,0.865,10,-0.008,0.894,0.865,12,-0.195,0.911,1.189,13,-0.188,0.683,0.990,14,-0.182,0.703,1.177,15,-0.186,0.710,1.160,16,-0.055,0.903,1.151,17,0.100,1.093,1.034,18,-0.141,0.868,1.186,19,-0.183,0.810,1.125
